,movieId,title,genres,imdbId,tmdbId,year,userId,rating,timestamp,date,gender,age,occupation,zipcode,cmd
185,1,Toy Story ,Adventure|Animation|Children|Comedy|Fantasy,114709,862.0,1995,15,2.0,997938310,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
186,2,Jumanji ,Adventure|Children|Fantasy,113497,8844.0,1995,15,2.0,1134521380,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
202,44,Mortal Kombat ,Action|Adventure|Fantasy,113855,9312.0,1995,15,3.0,1122576665,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
256,265,Like Water for Chocolate ,Drama|Fantasy|Romance,103994,18183.0,1992,15,1.0,1058250479,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
266,317,"Santa Clause, The ",Comedy|Drama|Fantasy,111070,11395.0,1994,15,1.0,1093028399,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
275,353,"Crow, The ",Action|Crime|Fantasy|Thriller,109506,9495.0,1994,15,3.0,1093070088,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
276,355,"Flintstones, The ",Children|Comedy|Fantasy,109813,888.0,1994,15,0.5,1122576667,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
280,367,"Mask, The ",Action|Comedy|Crime|Fantasy,110475,854.0,1994,15,2.0,1374637824,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
303,485,Last Action Hero ,Action|Adventure|Comedy|Fantasy,107362,9593.0,1993,15,0.5,1093070332,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
317,551,"Nightmare Before Christmas, The ",Animation|Children|Fantasy|Musical,107688,9479.0,1993,15,2.0,997939055,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
323,587,Ghost ,Comedy|Drama|Fantasy|Romance|Thriller,99653,251.0,1990,15,1.0,1093028322,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
329,594,Snow White and the Seven Dwarfs ,Animation|Children|Drama|Fantasy|Musical,29583,408.0,1937,15,2.5,1245021392,2009,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
341,724,"Craft, The ",Drama|Fantasy|Horror|Thriller,115963,9100.0,1996,15,2.0,1166586237,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
353,788,"Nutty Professor, The ",Comedy|Fantasy|Romance|Sci-Fi,117218,9327.0,1996,15,1.5,1134521382,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
375,919,"Wizard of Oz, The ",Adventure|Children|Fantasy|Musical,32138,630.0,1939,15,3.0,997938737,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
382,953,It's a Wonderful Life ,Children|Drama|Fantasy|Romance,38650,1585.0,1946,15,3.0,997938800,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
391,1073,Willy Wonka & the Chocolate Factory ,Children|Comedy|Fantasy|Musical,67992,252.0,1971,15,3.0,997938603,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
406,1136,Monty Python and the Holy Grail ,Adventure|Comedy|Fantasy,71853,762.0,1975,15,2.5,1128274586,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
411,1176,"Double Life of Veronique, The ",Drama|Fantasy|Romance,101765,1600.0,1991,15,4.0,997938862,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
419,1197,"Princess Bride, The ",Action|Adventure|Comedy|Fantasy|Romance,93779,2493.0,1987,15,1.0,1040205753,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
421,1199,Brazil ,Fantasy|Sci-Fi,88846,68.0,1985,15,1.0,1093070386,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
431,1211,Wings of Desire ,Drama|Fantasy|Romance,93191,144.0,1987,15,1.5,1058250487,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
435,1215,Army of Darkness ,Action|Adventure|Comedy|Fantasy|Horror,106308,766.0,1993,15,1.5,1054271469,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
458,1251,8 1/2 ,Drama|Fantasy,56801,422.0,1963,15,3.0,997938749,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
467,1265,Groundhog Day ,Comedy|Fantasy|Romance,107048,137.0,1993,15,4.0,997938171,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
484,1302,Field of Dreams ,Children|Drama|Fantasy,97351,2323.0,1989,15,3.0,1093070459,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
491,1339,Dracula ,Fantasy|Horror|Romance|Thriller,103874,6114.0,1992,15,2.0,1134521654,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
508,1464,Lost Highway ,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,116922,638.0,1997,15,4.0,997938391,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
526,1562,Batman & Robin ,Action|Adventure|Fantasy|Thriller,118688,415.0,1997,15,1.5,1166586212,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
565,1754,Fallen ,Crime|Drama|Fantasy|Thriller,119099,9411.0,1998,15,3.5,1460076717,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
610,2005,"Goonies, The ",Action|Adventure|Children|Comedy|Fantasy,89218,9340.0,1985,15,4.0,997938630,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
621,2054,"Honey, I Shrunk the Kids ",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0,1989,15,2.0,997938630,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
626,2100,Splash ,Comedy|Fantasy|Romance,88161,2619.0,1984,15,2.0,997938603,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
629,2115,Indiana Jones and the Temple of Doom ,Action|Adventure|Fantasy,87469,87.0,1984,15,4.0,1193435562,2007,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
630,2124,"Addams Family, The ",Children|Comedy|Fantasy,101272,2907.0,1991,15,2.0,1033345050,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
633,2134,Weird Science ,Comedy|Fantasy|Sci-Fi,90305,11814.0,1985,15,3.5,1122576686,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
634,2140,"Dark Crystal, The ",Adventure|Fantasy,83791,11639.0,1982,15,3.0,1052896819,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
638,2161,"NeverEnding Story, The ",Adventure|Children|Fantasy,88323,34584.0,1984,15,3.0,997938630,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
640,2174,Beetlejuice ,Comedy|Fantasy,94721,4011.0,1988,15,4.0,997938603,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
654,2291,Edward Scissorhands ,Drama|Fantasy|Romance,99487,162.0,1990,15,3.0,997939439,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
655,2294,Antz ,Adventure|Animation|Children|Comedy|Fantasy,120587,8916.0,1998,15,2.0,1052897012,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
661,2321,Pleasantville ,Comedy|Drama|Fantasy,120789,2657.0,1998,15,3.5,1122576690,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
673,2366,King Kong ,Action|Adventure|Fantasy|Horror,24216,244.0,1933,15,3.0,1040205792,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
716,2617,"Mummy, The ",Action|Adventure|Comedy|Fantasy|Horror|Thriller,120616,564.0,1999,15,1.0,1093070339,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
717,2624,After Life ,Drama|Fantasy,165078,17962.0,1998,15,3.0,997939255,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
738,2717,Ghostbusters II ,Comedy|Fantasy|Sci-Fi,97428,2978.0,1989,15,3.5,1465793437,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
741,2723,Mystery Men ,Action|Comedy|Fantasy,132347,9824.0,1999,15,1.0,1033344897,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
752,2797,Big ,Comedy|Drama|Fantasy|Romance,94737,2280.0,1988,15,4.0,997938603,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
776,2987,Who Framed Roger Rabbit? ,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438,856.0,1988,15,4.0,997939144,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
779,2997,Being John Malkovich ,Comedy|Drama|Fantasy,120601,492.0,1999,15,5.0,997938310,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
780,3000,Princess Mononoke ,Action|Adventure|Animation|Drama|Fantasy,119698,128.0,1997,15,4.0,997939086,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
793,3052,Dogma ,Adventure|Comedy|Fantasy,120655,1832.0,1999,15,3.0,997939653,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
796,3081,Sleepy Hollow ,Fantasy|Horror|Mystery|Romance,162661,2668.0,1999,15,1.0,1033344958,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
803,3108,"Fisher King, The ",Comedy|Drama|Fantasy|Romance,101889,177.0,1991,15,4.0,997939453,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
804,3113,End of Days ,Action|Fantasy|Horror|Mystery|Thriller,146675,9946.0,1999,15,2.0,1166587025,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
805,3114,Toy Story 2 ,Adventure|Animation|Children|Comedy|Fantasy,120363,863.0,1999,15,1.0,1033344983,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
814,3157,Stuart Little ,Children|Comedy|Fantasy,164912,10137.0,1999,15,1.0,1033344970,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
851,3358,Defending Your Life ,Comedy|Drama|Fantasy|Romance,101698,12186.0,1991,15,2.5,1096005300,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
870,3489,Hook ,Adventure|Comedy|Fantasy,102057,879.0,1991,15,2.0,1166586405,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
957,3988,How the Grinch Stole Christmas ,Children|Comedy|Fantasy,170016,8871.0,2000,15,1.0,1166587057,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
998,4158,Monkeybone ,Animation|Comedy|Fantasy,166276,23685.0,2001,15,2.0,997937459,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1017,4306,Shrek ,Adventure|Animation|Children|Comedy|Fantasy|Romance,126029,808.0,2001,15,1.0,1033343955,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1037,4446,Final Fantasy: The Spirits Within ,Adventure|Animation|Fantasy|Sci-Fi,173840,2114.0,2001,15,4.0,997937334,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1076,4873,Waking Life ,Animation|Drama|Fantasy,243017,9081.0,2001,15,5.0,1040206368,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1079,4886,"Monsters, Inc. ",Adventure|Animation|Children|Comedy|Fantasy,198781,585.0,2001,15,5.0,1033344055,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1081,4890,Shallow Hal ,Comedy|Fantasy|Romance,256380,9889.0,2001,15,3.0,1033343866,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1082,4896,Harry Potter and the Sorcerer's Stone ,Adventure|Children|Fantasy,241527,671.0,2001,15,1.0,1040206325,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1084,4902,"Devil's Backbone, The ",Drama|Fantasy|Horror|Thriller|War,256009,1433.0,2001,15,2.0,1033343828,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1094,4993,"Lord of the Rings: The Fellowship of the Ring, The ",Adventure|Fantasy,120737,120.0,2001,15,5.0,1033343815,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1109,5128,Queen of the Damned ,Fantasy|Horror,238546,11979.0,2002,15,1.0,1033343934,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1129,5313,The Scorpion King ,Action|Adventure|Fantasy|Thriller,277296,9334.0,2002,15,1.0,1033343919,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1144,5419,Scooby-Doo ,Adventure|Children|Comedy|Fantasy|Mystery,267913,9637.0,2002,15,1.0,1039243069,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1148,5458,Like Mike ,Children|Comedy|Fantasy,308506,21972.0,2002,15,1.0,1033344374,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1150,5463,Reign of Fire ,Action|Adventure|Fantasy,253556,6278.0,2002,15,1.0,1033344188,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1168,5618,Spirited Away ,Adventure|Animation|Fantasy,245429,129.0,2001,15,1.5,1084489317,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1179,5816,Harry Potter and the Chamber of Secrets ,Adventure|Fantasy,295297,672.0,2002,15,1.0,1416119666,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1187,5952,"Lord of the Rings: The Two Towers, The ",Adventure|Fantasy,167261,121.0,2002,15,5.0,1040448133,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1218,6373,Bruce Almighty ,Comedy|Drama|Fantasy|Romance,315327,310.0,2003,15,2.0,1134522002,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1231,6539,Pirates of the Caribbean: The Curse of the Black Pearl ,Action|Adventure|Comedy|Fantasy,325980,22.0,2003,15,3.5,1061496766,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1232,6547,Northfork ,Drama|Fantasy,322659,32235.0,2003,15,1.0,1061496761,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1235,6593,Freaky Friday ,Children|Comedy|Fantasy,322330,10330.0,2003,15,1.0,1096005208,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1241,6754,Underworld ,Action|Fantasy|Horror,320691,277.0,2003,15,0.5,1425876028,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1242,6773,"Triplets of Belleville, The ",Animation|Comedy|Fantasy,286244,9662.0,2003,15,1.0,1465881072,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1257,6936,Elf ,Children|Comedy|Fantasy,319343,10719.0,2003,15,1.0,1075142924,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1275,7123,Naked Lunch ,Drama|Fantasy|Mystery|Sci-Fi,102511,2742.0,1991,15,3.5,1347936794,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1278,7147,Big Fish ,Drama|Fantasy|Romance,319061,587.0,2003,15,1.5,1088621484,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1279,7153,"Lord of the Rings: The Return of the King, The ",Action|Adventure|Drama|Fantasy,167260,122.0,2003,15,1.5,1075142916,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1295,7373,Hellboy ,Action|Adventure|Fantasy|Horror,167190,1487.0,2004,15,1.5,1134521979,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1297,7444,13 Going on 30 ,Comedy|Fantasy|Romance,337563,10096.0,2004,15,1.0,1425876074,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1314,8368,Harry Potter and the Prisoner of Azkaban ,Adventure|Fantasy|IMAX,304141,673.0,2004,15,1.5,1163876352,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1363,30810,"Life Aquatic with Steve Zissou, The ",Adventure|Comedy|Fantasy,362270,421.0,2004,15,1.5,1136904803,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1367,31696,Constantine ,Action|Fantasy|Horror|Thriller,360486,561.0,2005,15,3.5,1127035028,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1388,37729,Corpse Bride ,Animation|Comedy|Fantasy|Musical|Romance,121164,3933.0,2005,15,2.0,1141391812,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1394,40815,Harry Potter and the Goblet of Fire ,Adventure|Fantasy|Thriller|IMAX,330373,674.0,2005,15,1.5,1416119662,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1411,45672,Click ,Adventure|Comedy|Drama|Fantasy|Romance,389860,9339.0,2006,15,1.5,1465794277,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1413,45722,Pirates of the Caribbean: Dead Man's Chest ,Action|Adventure|Fantasy,383574,58.0,2006,15,2.0,1416120304,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1420,46972,Night at the Museum ,Action|Comedy|Fantasy|IMAX,477347,1593.0,2006,15,3.5,1374637631,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1421,46976,Stranger than Fiction ,Comedy|Drama|Fantasy|Romance,420223,1262.0,2006,15,3.5,1222576367,2008,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1422,47610,"Illusionist, The ",Drama|Fantasy|Mystery|Romance,443543,1491.0,2006,15,1.5,1245382906,2009,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1424,48043,"Fountain, The ",Drama|Fantasy|Romance,414993,1381.0,2006,15,0.5,1416119898,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1425,48082,"Science of Sleep, The ",Comedy|Drama|Fantasy|Romance,354899,300.0,2006,15,1.0,1347937644,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1427,48394,Pan's Labyrinth ,Drama|Fantasy|Thriller,457430,1417.0,2006,15,1.5,1348976680,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1439,51662,300 ,Action|Fantasy|War|IMAX,416449,1271.0,2007,15,2.0,1347936470,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1450,54001,Harry Potter and the Order of the Phoenix ,Adventure|Drama|Fantasy|IMAX,373889,675.0,2007,15,2.0,1416119677,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1469,57640,Hellboy II: The Golden Army ,Action|Adventure|Fantasy|Sci-Fi,411477,11253.0,2008,15,4.0,1216576560,2008,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1486,60074,Hancock ,Action|Adventure|Comedy|Crime|Fantasy,448157,8960.0,2008,15,1.0,1416119795,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1504,64957,"Curious Case of Benjamin Button, The ",Drama|Fantasy|Mystery|Romance,421715,4922.0,2008,15,1.5,1416119711,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1507,66097,Coraline ,Animation|Fantasy|Thriller,327597,14836.0,2009,15,3.0,1238804089,2009,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1537,70697,G-Force ,Action|Adventure|Children|Fantasy,436339,19585.0,2009,15,2.5,1374637773,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
