,movieId,title,genres,imdbId,tmdbId,year,userId,rating,timestamp,date,gender,age,occupation,zipcode,cmd
469,1267,"Manchurian Candidate, The ",Crime|Thriller|War,56218,982.0,1962,15,5.0,997938500,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
471,1272,Patton ,Drama|War,66206,11202.0,1970,15,3.5,1054450246,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
474,1281,"Great Dictator, The ",Comedy|Drama|War,32553,914.0,1940,15,1.0,1063565335,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
536,1616,"Peacemaker, The ",Action|Thriller|War,119874,6623.0,1997,15,3.0,1166587214,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
545,1663,Stripes ,Comedy|War,83131,10890.0,1981,15,3.0,1058250115,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
619,2028,Saving Private Ryan ,Action|Drama|War,120815,857.0,1998,15,3.0,997938784,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
662,2324,Life Is Beautiful ,Comedy|Drama|Romance|War,118799,637.0,1997,15,2.0,997939328,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
686,2427,"Thin Red Line, The ",Action|Drama|War,120863,8741.0,1998,15,3.0,1040205754,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
760,2890,Three Kings ,Action|Adventure|Comedy|Drama|War,120188,6415.0,1999,15,4.0,1054450160,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
808,3134,Grand Illusion ,Drama|War,28950,777.0,1937,15,1.0,1044347881,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
862,3448,"Good Morning, Vietnam ",Comedy|Drama|War,93105,801.0,1987,15,2.5,1193436085,2007,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
883,3555,U-571 ,Action|Thriller|War,141926,3536.0,2000,15,1.0,1166586553,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
908,3742,Battleship Potemkin ,Drama|War,15648,643.0,1925,15,2.5,1082220261,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
930,3854,Aimée & Jaguar ,Drama|Romance|War,130444,2211.0,1999,15,3.0,1240203682,2009,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
983,4033,Thirteen Days ,Drama|Thriller|War,146309,11973.0,2000,15,4.0,1084489330,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1003,4223,Enemy at the Gates ,Drama|War,215750,853.0,2001,15,1.0,997937775,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1019,4310,Pearl Harbor ,Action|Drama|Romance|War,213149,676.0,2001,15,3.0,997937366,2001,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1065,4727,Captain Corelli's Mandolin ,Drama|Romance|War,238112,1722.0,2001,15,3.0,1052896975,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1084,4902,"Devil's Backbone, The ",Drama|Fantasy|Horror|Thriller|War,256009,1433.0,2001,15,2.0,1033343828,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1087,4958,Behind Enemy Lines ,Action|Drama|War,159273,8007.0,2001,15,1.0,1469330599,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1098,5010,Black Hawk Down ,Action|Drama|War,265086,855.0,2001,15,4.5,1054449333,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1102,5060,M*A*S*H ,Comedy|Drama|War,66026,651.0,1970,15,1.5,1054450221,2003,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1163,5541,Hot Shots! ,Action|Comedy|Romance|War,102059,9595.0,1991,15,3.0,1035258747,2002,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1195,5995,"Pianist, The ",Drama|War,253474,423.0,2002,15,4.0,1120209437,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1260,6947,Master and Commander: The Far Side of the World ,Adventure|Drama|War,311113,8619.0,2003,15,1.0,1347936706,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1277,7143,"Last Samurai, The ",Action|Adventure|Drama|War,325710,616.0,2003,15,2.0,1088621554,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1280,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The ",Documentary|War,317910,12698.0,2003,15,3.0,1120209458,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1281,7162,Cold Mountain ,Drama|Romance|War,159365,2289.0,2003,15,1.0,1075142909,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1300,7458,Troy ,Action|Adventure|Drama|War,332452,652.0,2004,15,1.5,1166587430,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1303,7560,Fail-Safe ,Drama|Thriller|War,58083,502.0,1964,15,3.5,1093070784,2004,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1321,8582,Manufacturing Consent: Noam Chomsky and the Media ,Documentary|War,104810,36947.0,1992,15,3.5,1120209740,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1350,26131,"Battle of Algiers, The ",Drama|War,58946,17295.0,1966,15,5.0,1222575895,2008,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1362,30749,Hotel Rwanda ,Drama|War,395169,205.0,2004,15,2.0,1120208607,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1386,36529,Lord of War ,Action|Crime|Drama|Thriller|War,399295,1830.0,2005,15,1.0,1416119600,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1439,51662,300 ,Action|Fantasy|War|IMAX,416449,1271.0,2007,15,2.0,1347936470,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1492,61132,Tropic Thunder ,Action|Adventure|Comedy|War,942385,7446.0,2008,15,2.0,1222024906,2008,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1518,68157,Inglourious Basterds ,Action|Drama|War,361748,16869.0,2009,15,3.0,1338698899,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1531,69481,"Hurt Locker, The ",Action|Drama|Thriller|War,887912,12162.0,2008,15,4.5,1338698471,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1554,74795,Green Zone ,Action|Drama|Thriller|War,947810,22972.0,2010,15,1.5,1367764758,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1582,81158,Restrepo ,Documentary|War,1559549,39312.0,2010,15,3.0,1367801466,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1607,86781,Incendies ,Drama|Mystery|War,1255953,46738.0,2010,15,5.0,1316395597,2011,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1613,87232,X-Men: First Class ,Action|Adventure|Sci-Fi|Thriller|War,1270798,49538.0,2011,15,1.5,1316395580,2011,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1618,87520,Transformers: Dark of the Moon ,Action|Adventure|Sci-Fi|War|IMAX,1399103,38356.0,2011,15,4.5,1316396021,2011,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1623,88140,Captain America: The First Avenger ,Action|Adventure|Sci-Fi|Thriller|War,458339,1771.0,2011,15,1.0,1348976202,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1693,98154,Lincoln ,Drama|War,443272,72976.0,2012,15,0.5,1425876388,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1754,109673,300: Rise of an Empire ,Action|Drama|War|IMAX,1253863,53182.0,2014,15,1.5,1416120169,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1792,116797,The Imitation Game ,Drama|Thriller|War,2084970,205596.0,2014,15,0.5,1425875401,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1922,110,Braveheart ,Action|Drama|War,112573,197.0,1995,19,3.0,855193530,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1962,266,Legends of the Fall ,Drama|Romance|War|Western,110322,4476.0,1994,19,1.0,855194773,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1985,340,"War, The ",Adventure|Drama|War,111667,19855.0,1994,19,3.0,855193404,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1994,356,Forrest Gump ,Comedy|Drama|Romance|War,109830,13.0,1994,19,5.0,855192120,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2028,465,Heaven & Earth ,Action|Drama|War,107096,31642.0,1993,19,5.0,855193892,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2053,527,Schindler's List ,Drama|War,108052,424.0,1993,19,4.0,855191478,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2092,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,Comedy|War,57012,935.0,1964,19,5.0,855191289,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2117,920,Gone with the Wind ,Drama|Romance|War,31381,770.0,1939,19,4.0,855192717,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2132,966,A Walk in the Sun ,Drama|War,38235,43488.0,1945,19,4.0,855194498,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2134,969,"African Queen, The ",Adventure|Comedy|Romance|War,43265,488.0,1951,19,5.0,855192254,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2157,1090,Platoon ,Drama|War,91763,792.0,1986,19,4.0,855191584,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2175,1161,"Tin Drum, The ",Drama|War,78875,659.0,1979,19,3.0,855192254,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2179,1178,Paths of Glory ,Drama|War,50825,975.0,1957,19,5.0,855192496,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2181,1183,"English Patient, The ",Drama|Romance|War,116209,409.0,1996,19,3.0,855190427,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2191,1204,Lawrence of Arabia ,Adventure|Drama|War,56172,947.0,1962,19,4.0,855191964,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2194,1208,Apocalypse Now ,Action|Drama|War,78788,28.0,1979,19,5.0,855191478,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2202,1217,Ran ,Drama|War,89881,11645.0,1985,19,5.0,855192090,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2207,1222,Full Metal Jacket ,Drama|War,93058,600.0,1987,19,5.0,855191740,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2213,1233,"Boot, Das ",Action|Drama|War,82096,387.0,1981,19,4.0,855191740,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2217,1242,Glory ,Drama|War,97441,9665.0,1989,19,5.0,855191882,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2223,1250,"Bridge on the River Kwai, The ",Adventure|Drama|War,50212,826.0,1957,19,4.0,855191882,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2232,1262,"Great Escape, The ",Action|Adventure|Drama|War,57115,5925.0,1963,19,4.0,855191930,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2233,1263,"Deer Hunter, The ",Drama|War,77416,11778.0,1978,19,4.0,855191775,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2236,1267,"Manchurian Candidate, The ",Crime|Thriller|War,56218,982.0,1962,19,4.0,855191740,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2241,1272,Patton ,Drama|War,66206,11202.0,1970,19,3.0,855191964,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2258,1299,"Killing Fields, The ",Drama|War,87553,625.0,1984,19,4.0,855192308,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2302,1408,"Last of the Mohicans, The ",Action|Romance|War|Western,104691,9361.0,1992,19,3.0,855192910,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2310,110,Braveheart ,Action|Drama|War,112573,197.0,1995,20,2.0,1238729747,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2320,356,Forrest Gump ,Comedy|Drama|Romance|War,109830,13.0,1994,20,2.0,1238729739,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2328,527,Schindler's List ,Drama|War,108052,424.0,1993,20,2.5,1224043054,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2339,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,Comedy|War,57012,935.0,1964,20,4.0,1224043081,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2352,1204,Lawrence of Arabia ,Adventure|Drama|War,56172,947.0,1962,20,4.5,1238729342,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2373,3196,Stalag 17 ,Drama|War,46359,632.0,1953,20,0.5,1238729331,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2374,3406,Captain Horatio Hornblower R.N. ,Action|Adventure|Drama|War,43379,23928.0,1951,20,4.5,1238731020,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2375,3555,U-571 ,Action|Thriller|War,141926,3536.0,2000,20,2.0,1224042780,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2380,5747,Gallipoli ,Drama|War,82432,11646.0,1981,20,4.0,1238729389,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2389,8493,Memphis Belle ,Action|Drama|War,100133,12651.0,1990,20,3.5,1224043257,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2393,31116,Sergeant York ,Drama|War,34167,16442.0,1941,20,5.0,1224043273,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2418,110,Braveheart ,Action|Drama|War,112573,197.0,1995,23,3.5,1148669588,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2447,356,Forrest Gump ,Comedy|Drama|Romance|War,109830,13.0,1994,23,4.5,1148728785,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2453,465,Heaven & Earth ,Action|Drama|War,107096,31642.0,1993,23,3.5,1148669887,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2461,527,Schindler's List ,Drama|War,108052,424.0,1993,23,3.5,1148729022,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2481,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,Comedy|War,57012,935.0,1964,23,4.5,1148670499,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2502,920,Gone with the Wind ,Drama|Romance|War,31381,770.0,1939,23,3.5,1148778793,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2519,969,"African Queen, The ",Adventure|Comedy|Romance|War,43265,488.0,1951,23,3.5,1148669080,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2527,1078,Bananas ,Comedy|War,66808,11302.0,1971,23,4.0,1148778808,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2531,1090,Platoon ,Drama|War,91763,792.0,1986,23,4.0,1148669833,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2541,1178,Paths of Glory ,Drama|War,50825,975.0,1957,23,4.0,1148671770,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2542,1183,"English Patient, The ",Drama|Romance|War,116209,409.0,1996,23,4.0,1148728807,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2553,1204,Lawrence of Arabia ,Adventure|Drama|War,56172,947.0,1962,23,5.0,1148669072,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2556,1208,Apocalypse Now ,Action|Drama|War,78788,28.0,1979,23,5.0,1148670275,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2561,1217,Ran ,Drama|War,89881,11645.0,1985,23,4.5,1148672270,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2565,1222,Full Metal Jacket ,Drama|War,93058,600.0,1987,23,3.5,1148671596,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2572,1233,"Boot, Das ",Action|Drama|War,82096,387.0,1981,23,3.5,1148778850,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2583,1250,"Bridge on the River Kwai, The ",Adventure|Drama|War,50212,826.0,1957,23,4.0,1148671782,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2587,1256,Duck Soup ,Comedy|Musical|War,23969,3063.0,1933,23,3.5,1148730086,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2590,1262,"Great Escape, The ",Action|Adventure|Drama|War,57115,5925.0,1963,23,4.0,1148778812,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2591,1263,"Deer Hunter, The ",Drama|War,77416,11778.0,1978,23,3.0,1148778787,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2594,1267,"Manchurian Candidate, The ",Crime|Thriller|War,56218,982.0,1962,23,5.0,1148671808,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2597,1272,Patton ,Drama|War,66206,11202.0,1970,23,2.0,1148670285,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2600,1281,"Great Dictator, The ",Comedy|Drama|War,32553,914.0,1940,23,3.0,1148777902,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2620,1408,"Last of the Mohicans, The ",Action|Romance|War|Western,104691,9361.0,1992,23,3.5,1148720760,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2650,1873,"Misérables, Les ",Crime|Drama|Romance|War,119683,4415.0,1998,23,3.0,1148730178,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2655,1927,All Quiet on the Western Front ,Action|Drama|War,20629,143.0,1930,23,3.0,1148728727,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2660,1944,From Here to Eternity ,Drama|Romance|War,45793,11426.0,1953,23,4.0,1148721075,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2687,2028,Saving Private Ryan ,Action|Drama|War,120815,857.0,1998,23,4.0,1148671551,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2688,2067,Doctor Zhivago ,Drama|Romance|War,59113,907.0,1965,23,2.5,1148728867,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2711,2324,Life Is Beautiful ,Comedy|Drama|Romance|War,118799,637.0,1997,23,3.5,1148730155,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2750,2728,Spartacus ,Action|Drama|Romance|War,54331,967.0,1960,23,4.0,1148728854,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
