,movieId,title,genres,imdbId,tmdbId,year,userId,rating,timestamp,date,gender,age,occupation,zipcode,cmd
1321,8582,Manufacturing Consent: Noam Chomsky and the Media ,Documentary|War,104810,36947.0,1992,15,3.5,1120209740,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1322,8622,Fahrenheit 9/11 ,Documentary,361596,1777.0,2004,15,3.5,1163876408,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1339,8930,"Five Obstructions, The ",Documentary,354575,12456.0,2003,15,2.5,1166585434,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1352,26729,Hearts of Darkness: A Filmmakers Apocalypse ,Documentary,102015,4539.0,1991,15,4.5,1166585398,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1359,27846,"Corporation, The ",Documentary,379225,11420.0,2003,15,4.0,1120209293,2005,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1370,33154,Enron: The Smartest Guys in the Room ,Documentary,413845,13020.0,2005,15,3.5,1338702522,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1376,34072,March of the Penguins ,Documentary,428803,1667.0,2005,15,1.5,1361078474,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1382,34542,Grizzly Man ,Documentary,427312,501.0,2005,15,3.5,1141391837,2006,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1405,44788,This Film Is Not Yet Rated ,Documentary,493459,16070.0,2006,15,4.0,1465793925,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1415,45950,"Inconvenient Truth, An ",Documentary,497116,1781.0,2006,15,3.0,1169616283,2007,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1423,47999,Jesus Camp ,Documentary|Drama,486358,1776.0,2006,15,2.5,1465793916,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1434,50851,Cocaine Cowboys ,Documentary,380268,14761.0,2006,15,3.5,1443384396,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1447,53894,Sicko ,Documentary|Drama,386032,2359.0,2007,15,2.5,1338702524,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1455,54881,"King of Kong, The ",Documentary,923752,13958.0,2007,15,4.5,1361078498,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1465,56563,Helvetica ,Documentary,847817,13348.0,2007,15,4.0,1465793961,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1475,59126,Religulous ,Comedy|Documentary,815241,13007.0,2008,15,4.0,1465793918,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1488,60295,Up the Yangtze ,Documentary,1114277,15272.0,2007,15,3.5,1316395628,2011,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1490,60766,Man on Wire ,Documentary,1155592,14048.0,2008,15,3.5,1240211388,2009,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1515,67665,Anvil! The Story of Anvil ,Documentary|Musical,1157605,18094.0,2008,15,3.5,1245021164,2009,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1538,70862,It Might Get Loud ,Documentary,1229360,22492.0,2008,15,2.5,1465793997,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1541,71282,"Food, Inc. ",Documentary,1286537,18570.0,2008,15,2.5,1465793912,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1542,71462,"Cove, The ",Documentary,1313104,23128.0,2009,15,3.0,1465793920,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1560,76738,Steam of Life ,Documentary,1583323,52903.0,2010,15,2.5,1379040852,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1562,77455,Exit Through the Gift Shop ,Comedy|Documentary,1587707,39452.0,2010,15,4.0,1367801385,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1577,80185,GasLand ,Documentary,1558250,40663.0,2010,15,3.0,1374638009,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1580,80862,Catfish ,Documentary|Mystery,1584016,42296.0,2010,15,2.5,1465793930,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1581,80906,Inside Job ,Documentary,1645089,44639.0,2010,15,4.0,1361078281,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1582,81158,Restrepo ,Documentary|War,1559549,39312.0,2010,15,3.0,1367801466,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1583,81191,Waiting for 'Superman' ,Documentary,1566648,39440.0,2010,15,3.0,1374638035,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1594,83293,Waste Land ,Documentary,1268204,46689.0,2010,15,3.5,1367801456,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1597,83827,Marwencol ,Documentary,1391092,52013.0,2010,15,4.0,1425875865,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1603,85774,Senna ,Documentary,1424432,58496.0,2010,15,4.0,1367801387,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1620,87930,Page One: Inside the New York Times ,Documentary,1787777,63144.0,2011,15,2.0,1443385461,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1628,89090,Bill Cunningham New York ,Documentary,1621444,55244.0,2011,15,1.5,1367801460,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1629,89337,"Interrupters, The ",Documentary,1319744,72711.0,2011,15,3.0,1374638024,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1635,90266,Buck ,Documentary,1753549,67273.0,2011,15,2.5,1367801470,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1654,91869,Being Elmo: A Puppeteer's Journey ,Documentary,1787660,75301.0,2011,15,3.0,1338697924,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1660,93721,Jiro Dreams of Sushi ,Documentary,1772925,80767.0,2011,15,2.0,1458507291,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1681,96150,"Queen of Versailles, The ",Documentary,2125666,84327.0,2012,15,2.0,1345350973,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1682,96488,Searching for Sugar Man ,Documentary,2125608,84334.0,2012,15,3.5,1361076608,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1684,96667,Ai Weiwei: Never Sorry ,Documentary,1845773,84169.0,2012,15,2.5,1357109969,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1687,97393,"House I Live In, The ",Documentary,2125653,84284.0,2012,15,3.5,1386368013,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1688,97866,"Imposter, The ",Documentary,1966604,84287.0,2012,15,3.5,1361076604,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1692,98122,Indie Game: The Movie ,Documentary,1942884,80215.0,2012,15,0.5,1465793928,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1700,99468,"Central Park Five, The ",Documentary,2380247,124067.0,2012,15,2.5,1386368031,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1701,99811,Beware of Mr. Baker ,Documentary,1931388,97610.0,2012,15,4.0,1361831110,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1702,100032,Beauty Is Embarrassing ,Documentary,2040281,90603.0,2012,15,2.0,1361076617,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1704,100365,Call Me Kuchu ,Documentary,2088714,133823.0,2012,15,2.5,1361831156,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1706,100517,"World Before Her, The ",Documentary,2258685,130750.0,2012,15,3.0,1381534422,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1707,100556,"Act of Killing, The ",Documentary,2375605,123678.0,2012,15,4.0,1374638046,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1708,100581,Room 237 ,Documentary,2085910,84330.0,2012,15,1.5,1465793952,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1710,100745,TPB AFK: The Pirate Bay Away from Keyboard ,Documentary,2608732,50275.0,2013,15,1.0,1367764695,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1730,104272,Blackfish ,Documentary,2545118,158999.0,2013,15,3.0,1425875562,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1731,104726,Koch ,Documentary,2237822,138217.0,2012,15,3.0,1381534394,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1737,106332,Muscle Shoals ,Documentary,2492916,159151.0,2013,15,3.5,1386367813,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1744,107910,I Know That Voice ,Documentary,2113683,124623.0,2013,15,4.5,1426110023,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1755,109687,Particle Fever ,Documentary,1385956,202141.0,2013,15,2.5,1465793948,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1762,111228,"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A ",Documentary,2525342,258476.0,2013,15,2.5,1443385454,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1785,114635,"Look of Silence, The ",Documentary,3521134,267480.0,2014,15,4.0,1416120202,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1798,117533,Citizenfour ,Documentary,4044364,293310.0,2014,15,3.5,1443384084,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1804,121171,Red Army ,Documentary,3264102,256876.0,2014,15,3.0,1465793971,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1838,137337,Amy ,Documentary,2870648,331781.0,2015,15,3.5,1458505989,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1843,139757,Best of Enemies ,Documentary,3518012,319067.0,2015,15,3.5,1465793975,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1934,162,Crumb ,Documentary,109508,26564.0,1994,19,5.0,855191226,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1946,206,Unzipped ,Documentary,114805,77350.0,1995,19,3.0,855192120,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1955,246,Hoop Dreams ,Documentary,110057,14275.0,1994,19,4.0,855191478,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2428,246,Hoop Dreams ,Documentary,110057,14275.0,1994,23,4.5,1148729570,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2647,1797,Everest ,Documentary|IMAX,120661,21736.0,1998,23,3.5,1148728611,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2846,3989,One Day in September ,Documentary,230591,34045.0,1999,23,4.0,1148777876,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2866,4278,Triumph of the Will ,Documentary,25913,39266.0,1934,23,3.5,1148670046,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2879,4458,Africa: The Serengeti ,Documentary|IMAX,109049,13794.0,1994,23,3.0,1148730000,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2926,5385,"Last Waltz, The ",Documentary,77838,13963.0,1978,23,3.5,1148669651,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2938,5669,Bowling for Columbine ,Documentary,310793,1430.0,2002,23,4.0,1148729681,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3056,8464,Super Size Me ,Comedy|Documentary|Drama,390521,9372.0,2004,23,3.5,1148671852,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3076,26729,Hearts of Darkness: A Filmmakers Apocalypse ,Documentary,102015,4539.0,1991,23,4.5,1166035835,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3254,50851,Cocaine Cowboys ,Documentary,380268,14761.0,2006,26,3.5,1353868066,2012,M,25,7,23112,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3329,162,Crumb ,Documentary,109508,26564.0,1994,30,1.0,945113597,1999,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3409,556,"War Room, The ",Documentary,108515,26408.0,1993,30,4.0,945113656,1999,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3410,581,"Celluloid Closet, The ",Documentary,112651,32562.0,1995,30,3.0,945276726,1999,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3506,1189,"Thin Blue Line, The ",Documentary,96257,14285.0,1988,30,3.0,945114638,1999,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
3679,2064,Roger & Me ,Documentary,98213,1779.0,1989,30,4.0,945113775,1999,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4037,3859,"Eyes of Tammy Faye, The ",Documentary,233687,15665.0,2000,30,4.0,994455829,2001,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4072,4102,Eddie Murphy Raw ,Comedy|Documentary,92948,17159.0,1987,30,4.0,986738559,2001,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4239,5670,Comedian ,Comedy|Documentary,328962,19973.0,2002,30,4.0,1060013921,2003,F,35,7,19143,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4605,3677,Baraka ,Documentary,103767,14002.0,1992,48,4.5,1367466490,2013,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4637,5669,Bowling for Columbine ,Documentary,310793,1430.0,2002,48,4.0,1318694896,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4666,7256,Touching the Void ,Adventure|Documentary,379557,11194.0,2003,48,4.5,1412154802,2014,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4676,8582,Manufacturing Consent: Noam Chomsky and the Media ,Documentary|War,104810,36947.0,1992,48,4.0,1405650065,2014,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4693,27713,Bukowski: Born into This ,Documentary,342150,16765.0,2003,48,4.0,1319744848,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4700,27846,"Corporation, The ",Documentary,379225,11420.0,2003,48,4.5,1305603014,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4701,27850,"Yes Men, The ",Documentary,379593,3396.0,2003,48,3.5,1320128368,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4702,27878,Born into Brothels ,Documentary,388789,1392.0,2004,48,4.0,1316537666,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4713,33154,Enron: The Smartest Guys in the Room ,Documentary,413845,13020.0,2005,48,4.0,1316536060,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4732,44633,"Devil and Daniel Johnston, The ",Documentary,436231,13222.0,2005,48,4.0,1316491569,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4738,45950,"Inconvenient Truth, An ",Documentary,497116,1781.0,2006,48,4.0,1367729197,2013,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4746,47999,Jesus Camp ,Documentary|Drama,486358,1776.0,2006,48,4.0,1322167913,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4773,53883,"Power of Nightmares, The: The Rise of the Politics of Fear ",Documentary,430484,49870.0,2004,48,4.0,1322169136,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4774,53894,Sicko ,Documentary|Drama,386032,2359.0,2007,48,4.0,1305602945,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4812,59684,Lake of Fire ,Documentary,841119,44260.0,2006,48,5.0,1305605115,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4817,60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson ,Documentary,479468,13003.0,2008,48,4.0,1367774333,2013,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4819,60763,American Teen ,Documentary,486259,13259.0,2008,48,3.5,1371359903,2013,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4862,71282,"Food, Inc. ",Documentary,1286537,18570.0,2008,48,3.0,1371530476,2013,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4864,71462,"Cove, The ",Documentary,1313104,23128.0,2009,48,4.0,1316416612,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4879,73392,Collapse ,Documentary,1503769,28227.0,2009,48,3.5,1316539530,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4883,74677,"Yes Men Fix the World, The ",Documentary,1352852,18489.0,2009,48,4.0,1320128370,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4893,79029,Kurt Cobain About a Son ,Documentary|Musical,790769,25630.0,2006,48,4.0,1318694932,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4902,80862,Catfish ,Documentary|Mystery,1584016,42296.0,2010,48,3.5,1321425442,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4903,80906,Inside Job ,Documentary,1645089,44639.0,2010,48,4.0,1316416681,2011,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4924,85774,Senna ,Documentary,1424432,58496.0,2010,48,4.0,1367724708,2013,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4960,96606,Samsara ,Documentary,770802,89708.0,2011,48,3.0,1415388917,2014,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
4976,100556,"Act of Killing, The ",Documentary,2375605,123678.0,2012,48,4.0,1410972561,2014,M,25,4,92107,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5083,246,Hoop Dreams ,Documentary,110057,14275.0,1994,56,5.0,1467004938,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5258,3653,"Endless Summer, The ",Documentary,60371,21.0,1966,56,5.0,1467003934,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5276,4102,Eddie Murphy Raw ,Comedy|Documentary,92948,17159.0,1987,56,2.0,1470355415,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5301,5785,Jackass: The Movie ,Action|Comedy|Documentary,322802,9012.0,2002,56,5.0,1473794542,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5349,26471,Eddie Murphy Delirious ,Comedy|Documentary,85474,15251.0,1983,56,2.0,1467009198,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5376,48322,Jackass Number Two ,Comedy|Documentary,493430,12094.0,2006,56,5.0,1469073222,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5378,48698,Deliver Us from Evil ,Documentary,814075,13364.0,2006,56,5.0,1467692413,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5394,54881,"King of Kong, The ",Documentary,923752,13958.0,2007,56,5.0,1467009669,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5423,65188,Dear Zachary: A Letter to a Son About His Father ,Documentary,1152758,15584.0,2008,56,5.0,1467092809,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5454,79677,"Two Escobars, The ",Crime|Documentary,1522863,53190.0,2010,56,5.0,1467093107,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5458,81156,Jackass 3D ,Action|Comedy|Documentary,1116184,16290.0,2010,56,5.0,1473794395,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5492,93721,Jiro Dreams of Sushi ,Documentary,1772925,80767.0,2011,56,4.0,1467004448,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5506,97866,"Imposter, The ",Documentary,1966604,84287.0,2012,56,4.0,1467092369,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5515,100556,"Act of Killing, The ",Documentary,2375605,123678.0,2012,56,5.0,1467003946,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5526,105429,Inequality for All ,Documentary,2215151,159008.0,2013,56,4.0,1468546294,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
5532,106332,Muscle Shoals ,Documentary,2492916,159151.0,2013,56,4.0,1469845528,2016,M,35,20,60440,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
